QS_Rank,QS_Previous_Rank,University,Country,QS_Region,QS_Size,QS_Focus,QS_Research,QS_Status,QS_Academic_Reputation_Score,QS_Academic_Reputation_Rank,QS_Employer_Reputation_Score,QS_Employer_Reputation_Rank,QS_Faculty_Student_Ratio_Score,QS_Faculty_Student_Ratio_Rank,QS_Citations_per_Faculty_Score,QS_Citations_per_Faculty_Rank,QS_International_Faculty_Score,QS_International_Faculty_Rank,QS_International_Student_Score,QS_International_Student_Rank,QS_International_Students_Diversity_Score,QS_International_Students_Diversity_Rank,QS_International_Research_Network_Score,QS_International_Research_Network_Rank,QS_Employment_Outcomes_Score,QS_Employment_Outcomes_Rank,QS_Sustainability_Score,QS_Sustainability_Rank,QS_Overall_Score,Ranking_Source,THE_Student_Population,THE_Students_to_Staff_Ratio,THE_International_Students_Percentage,THE_Female_to_Male_Ratio,THE_Overall_Score,THE_Teaching,THE_Research_Environment,THE_Research_Quality,THE_Industry_Impact,THE_International_Outlook,Year,Ranking_Status
1406.0,,University of Colima,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14655.0,6.5,0.0,52:48:00,28.5735,23.4,8.2,54.3,19.0,29.9,2026.0,Ranked
1407.0,,Universitas Muhammadiyah Surakarta,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,21386.0,16.3,0.0,59:41:00,28.5435,15.7,9.8,60.5,17.5,29.6,2026.0,Ranked
1408.0,,Ariel University,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,12587.0,18.4,1.0,50:50:00,28.536,19.7,21.0,41.8,37.3,34.7,2026.0,Ranked
1409.0,,Adolfo Ibáñez University,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10615.0,20.9,5.0,38 : 62,28.5335,15.6,17.4,44.3,22.7,62.5,2026.0,Ranked
1410.0,,"MNS University of Agriculture, Multan",Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4477.0,22.5,0.0,28 : 72,28.521,12.5,11.4,56.9,19.0,49.3,2026.0,Ranked
1411.0,,Slovak University of Agriculture in Nitra,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4478.0,12.5,5.0,54:46:00,28.5155,27.5,19.3,34.0,22.9,49.2,2026.0,Ranked
1412.0,,University of Antioquia,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,37677.0,18.4,0.0,52:48:00,28.515,21.1,20.8,38.8,39.9,40.3,2026.0,Ranked
1413.0,,Shahid Chamran University of Ahvaz,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,13351.0,22.4,2.0,57:43:00,28.508,29.4,11.0,42.0,47.5,28.6,2026.0,Ranked
1414.0,,Shahrekord University,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7567.0,20.1,4.0,53:47:00,28.5035,24.0,13.4,48.8,20.5,27.7,2026.0,Ranked
1415.0,,National Institute of Technology Warangal,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6938.0,16.5,5.0,0.929861111,28.502,26.6,13.3,45.9,27.7,25.6,2026.0,Ranked
1416.0,,Zewail City of Science and Technology,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1238.0,5.3,0.0,43:57:00,28.4895,23.7,10.5,48.2,23.7,40.6,2026.0,Ranked
1417.0,,Lahore College for Women University (LCWU),Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10137.0,21.0,0.0,100:00:00,28.4545,22.2,11.3,48.4,17.4,45.5,2026.0,Ranked
1418.0,,Madan Mohan Malaviya University of Technology,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3276.0,11.1,0.0,44:56:00,28.453,25.1,9.3,53.8,20.6,18.5,2026.0,Ranked
1419.0,,Al-Farabi Kazakh National University,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20321.0,4.5,26.0,61:39:00,28.4475,30.1,14.6,27.8,24.1,80.4,2026.0,Ranked
1420.0,,University of Peradeniya,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20419.0,26.2,0.0,60:40:00,28.4395,12.8,12.4,56.4,30.0,39.3,2026.0,Ranked
1421.0,,Erciyes University,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,37763.0,26.1,9.0,50:50:00,28.4315,25.0,13.6,43.0,41.0,34.3,2026.0,Ranked
1422.0,,The University of the West Indies,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,22060.0,15.6,1.0,71:29:00,28.416,21.0,12.0,45.4,29.4,52.6,2026.0,Ranked
1423.0,,The John Paul II Catholic University of Lublin,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8436.0,8.4,9.0,65:35:00,28.3955,31.6,17.0,36.8,17.4,32.1,2026.0,Ranked
1424.0,,Tokyo University of Science,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18002.0,24.1,4.0,25 : 75,28.375,23.8,26.8,27.7,74.8,30.4,2026.0,Ranked
1425.0,,Sohag University,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,67926.0,22.2,1.0,58:42:00,28.362,15.0,9.2,55.1,20.6,52.2,2026.0,Ranked
1426.0,,St Francis Xavier University,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4575.0,17.9,7.0,62:38:00,28.3565,17.5,18.2,43.1,27.9,51.6,2026.0,Ranked
1427.0,,Warsaw University of Technology,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,21694.0,10.3,8.0,31 : 69,28.338,28.3,17.7,32.9,61.1,33.9,2026.0,Ranked
1428.0,,University of El Oued,Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,22276.0,19.9,0.0,62:38:00,28.337,19.8,8.9,53.0,17.5,44.2,2026.0,Ranked
1429.0,,Pavol Jozef Šafárik University in Košice,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6854.0,9.1,25.0,67:33:00,28.335,41.7,11.2,24.5,24.7,59.3,2026.0,Ranked
1430.0,,Sapporo Medical University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1307.0,3.3,0.0,45:55:00,28.319,31.4,13.4,38.3,57.5,18.4,2026.0,Ranked
1431.0,,University of Reims Champagne-Ardenne,France,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,25691.0,18.5,11.0,58:42:00,28.31,29.1,9.8,37.4,36.4,56.1,2026.0,Ranked
1432.0,,Wrocław University of Science and Technology,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,21125.0,17.2,6.0,33 : 67,28.309,23.6,19.3,36.2,58.5,34.0,2026.0,Ranked
1433.0,,Shahid Bahonar University of Kerman,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,13683.0,22.7,2.0,60:40:00,28.3025,19.1,13.8,50.4,32.4,30.0,2026.0,Ranked
1434.0,,University of Social Welfare and Rehabilitation Sciences,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1538.0,8.8,2.0,79:21:00,28.29,34.0,15.7,34.3,22.8,33.4,2026.0,Ranked
1435.0,,Sidi Mohamed Ben Abdellah University,Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,100319.0,44.4,2.0,54:46:00,28.278,25.2,11.9,48.2,24.2,26.2,2026.0,Ranked
1436.0,,Shiga University of Medical Science,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1136.0,3.0,4.0,52:48:00,28.277,32.7,13.3,34.2,65.4,25.3,2026.0,Ranked
1437.0,,National Institute of Technology Srinagar,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3598.0,13.3,0.0,1.011805556,28.259,30.5,13.3,41.7,19.3,28.3,2026.0,Ranked
1438.0,,National Institute of Technology Meghalaya,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1020.0,13.2,3.0,0.888888889,28.245,32.7,12.3,39.1,29.1,28.5,2026.0,Ranked
1439.0,,Tianjin Normal University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,23254.0,14.3,6.0,,28.2445,21.0,21.0,34.5,53.8,46.1,2026.0,Ranked
1440.0,,Mutah University,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15579.0,21.6,13.0,53:47:00,28.2285,25.4,13.7,39.2,18.0,57.1,2026.0,Ranked
1441.0,,Sefako Makgatho Health Sciences University,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5570.0,7.1,2.0,65:35:00,28.217,26.0,11.1,42.7,19.2,50.0,2026.0,Ranked
1442.0,,TOBB University of Economics and Technology,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5255.0,13.4,1.0,47:53:00,28.2155,20.0,14.7,40.9,67.5,41.1,2026.0,Ranked
1443.0,,Pontifícia Universidade Católica do Paraná,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11606.0,12.7,1.0,54:46:00,28.1885,26.3,13.1,40.6,52.4,31.4,2026.0,Ranked
1444.0,,Shiv Nadar University,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,2290.0,9.2,2.0,43:57:00,28.176,31.7,8.1,40.6,27.7,42.5,2026.0,Ranked
1445.0,,BINUS University,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15258.0,13.9,4.0,41:59:00,28.1345,21.4,23.5,34.2,50.6,36.3,2026.0,Ranked
1446.0,,USAMV Cluj-Napoca,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5453.0,16.7,6.0,54:46:00,28.094,19.7,10.0,52.3,22.0,37.5,2026.0,Ranked
1447.0,,National University of Uzbekistan named after Mirzo Ulugbek,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,19704.0,19.3,4.0,48:52:00,28.0775,24.4,10.9,40.9,25.4,59.1,2026.0,Ranked
1448.0,,Gauhati University,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5733.0,12.7,0.0,60:40:00,28.0475,39.4,15.4,31.4,22.4,21.9,2026.0,Ranked
1449.0,,National Taiwan Ocean University,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8418.0,16.1,8.0,32 : 68,28.041,19.9,27.2,29.3,70.0,35.9,2026.0,Ranked
1450.0,,Shinshu University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10657.0,10.6,3.0,33 : 67,28.027,26.7,18.4,32.5,66.8,31.9,2026.0,Ranked
1451.0,,Zhejiang Chinese Medical University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,24976.0,26.2,5.0,63:37:00,28.0225,20.2,17.5,46.1,36.4,22.7,2026.0,Ranked
1452.0,,National Textile University,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3839.0,17.5,0.0,30 : 70,28.0185,14.2,13.5,50.4,30.8,47.5,2026.0,Ranked
1453.0,,Tokushima University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7395.0,9.5,2.0,36 : 64,28.009,28.9,20.7,27.2,86.7,24.7,2026.0,Ranked
1454.0,,Holy Spirit University of Kaslik,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7374.0,13.0,14.0,55:45:00,28.0085,23.0,9.9,38.5,19.5,80.3,2026.0,Ranked
1455.0,,University of Jos,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,37605.0,23.6,0.0,47:53:00,27.9935,15.3,8.6,55.9,18.4,46.4,2026.0,Ranked
1456.0,,University of La Serena,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7657.0,22.4,1.0,50:50:00,27.96,14.3,10.3,54.3,17.3,50.3,2026.0,Ranked
1457.0,,Kookmin University,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15777.0,18.5,13.0,49:51:00,27.9595,28.6,21.3,27.0,59.7,38.1,2026.0,Ranked
1458.0,,Reshetnev Siberian State University of Science and Technology,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9412.0,11.3,4.0,34 : 66,27.9545,21.1,9.2,53.0,37.8,22.0,2026.0,Ranked
1459.0,,Osaka Metropolitan University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15703.0,8.7,4.0,37 : 63,27.9465,31.3,16.9,28.8,78.3,27.2,2026.0,Ranked
1460.0,,Riga Stradiņš University,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8229.0,24.6,35.0,75:25:00,27.9335,18.5,16.9,39.1,25.0,64.6,2026.0,Ranked
1461.0,,The British University in Egypt,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11180.0,21.8,4.0,51:49:00,27.9045,16.7,12.1,53.0,19.1,37.4,2026.0,Ranked
1462.0,,Budapest University of Technology and Economics,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18656.0,16.3,15.0,32 : 68,27.9025,23.0,18.4,34.2,65.1,38.9,2026.0,Ranked
1463.0,,Opole University of Technology,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4752.0,14.6,9.0,30 : 70,27.892,18.6,14.4,45.8,24.1,47.0,2026.0,Ranked
1464.0,,SASTRA University,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11847.0,13.9,0.0,51:49:00,27.891,27.6,11.0,42.8,41.6,27.4,2026.0,Ranked
1465.0,,American International University – Bangladesh,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,13515.0,21.8,2.0,26 : 74,27.875,11.9,9.2,59.1,25.1,39.5,2026.0,Ranked
1466.0,,Kharazmi University,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,12192.0,16.3,3.0,55:45:00,27.8715,25.2,14.7,41.8,27.3,33.9,2026.0,Ranked
1467.0,,Vytautas Magnus University,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8381.0,10.6,19.0,71:29:00,27.863,23.7,12.9,36.9,21.2,69.5,2026.0,Ranked
1468.0,,University of Kerala,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3615.0,12.2,5.0,71:29:00,27.8105,40.2,20.7,23.8,22.4,25.5,2026.0,Ranked
1469.0,,National University of Distance Education (UNED),Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,64730.0,50.0,4.0,58:42:00,27.7455,17.2,19.4,41.8,50.2,33.3,2026.0,Ranked
1470.0,,Istanbul Medeniyet University,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14298.0,15.2,3.0,52:48:00,27.745,19.2,10.9,53.6,18.5,28.0,2026.0,Ranked
1471.0,,I-Shou University,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10364.0,26.8,15.0,50:50:00,27.735,16.3,21.1,38.2,60.0,39.3,2026.0,Ranked
1472.0,,Université Djillali Liabès de Sidi Bel-Abbès,Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,29211.0,17.9,1.0,55:45:00,27.6895,25.5,9.7,46.3,17.6,36.8,2026.0,Ranked
1473.0,,Universidade Federal de Pernambuco,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,36048.0,13.2,0.0,52:48:00,27.676,33.8,18.5,25.6,62.5,28.8,2026.0,Ranked
1474.0,,National Dong Hwa University,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10094.0,18.4,10.0,54:46:00,27.658,20.2,25.0,29.0,45.1,52.6,2026.0,Ranked
1475.0,,"University of Health Sciences, Turkey",Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,24562.0,6.1,11.0,51:49:00,27.6055,45.7,10.6,27.3,17.5,28.8,2026.0,Ranked
1476.0,,University of La Frontera,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11481.0,20.2,1.0,50:50:00,27.593,17.8,23.7,35.8,24.1,50.2,2026.0,Ranked
1477.0,,Thammasat University,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,39733.0,14.8,1.0,64:36:00,27.5875,23.5,21.0,33.8,37.5,39.0,2026.0,Ranked
1478.0,,IFHE Hyderabad,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8438.0,18.7,0.0,42:58:00,27.5615,17.3,10.3,57.2,18.4,21.0,2026.0,Ranked
1479.0,,Autonomous University of Sinaloa,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,79206.0,17.3,9.0,55:45:00,27.538,16.9,7.6,55.8,16.9,39.1,2026.0,Ranked
1480.0,,Lebanese University,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,44105.0,13.6,18.0,55:45:00,27.523,34.8,14.0,21.5,22.8,77.8,2026.0,Ranked
1481.0,,Süleyman Demirel University,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,32526.0,28.9,5.0,52:48:00,27.482,27.6,11.5,43.8,24.0,25.4,2026.0,Ranked
1482.0,,University of Brasília,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,43678.0,14.4,1.0,53:47:00,27.4785,34.0,17.7,27.7,33.2,35.7,2026.0,Ranked
1483.0,,University of Manouba,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,17341.0,14.4,2.0,58:42:00,27.4745,25.9,9.7,42.1,23.9,45.8,2026.0,Ranked
1484.0,,University of South Wales,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,17530.0,16.7,31.0,52:48:00,27.459,18.2,11.7,35.7,52.3,78.6,2026.0,Ranked
1485.0,,Universidad del Desarrollo,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,17491.0,17.7,4.0,57:43:00,27.452,16.4,12.1,47.2,28.0,51.0,2026.0,Ranked
1486.0,,Kyushu Institute of Technology (Kyutech),Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5616.0,16.1,4.0,0.643055556,27.4515,26.4,16.5,30.9,66.9,39.1,2026.0,Ranked
1487.0,,University of Split,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18811.0,15.0,3.0,59:41:00,27.4225,22.2,15.3,42.3,28.6,34.7,2026.0,Ranked
1488.0,,National Chung Cheng University,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9183.0,14.8,4.0,46:54:00,27.412,21.4,24.8,28.4,77.3,30.6,2026.0,Ranked
1489.0,,M. Kumarasamy College of Engineering,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,4228.0,17.8,0.0,47:53:00,27.388,15.9,9.1,59.7,17.9,19.1,2026.0,Ranked
1490.0,,Yanshan University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,38505.0,12.6,1.0,35 : 65,27.37,21.6,12.2,45.4,57.0,20.8,2026.0,Ranked
1491.0,,Ilia State University,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,16579.0,12.2,5.0,61:39:00,27.3435,18.9,9.7,47.6,17.5,53.0,2026.0,Ranked
1492.0,,Suranaree University of Technology,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14931.0,27.9,1.0,53:47:00,27.3345,25.0,17.4,33.7,52.4,36.1,2026.0,Ranked
1493.0,,Khulna University,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8131.0,13.9,0.0,45:55:00,27.3225,17.3,9.9,50.7,18.7,45.2,2026.0,Ranked
1494.0,,Universidad Católica San Antonio de Murcia (UCAM),Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,12966.0,20.1,18.0,56:44:00,27.3155,19.1,18.2,35.1,39.2,57.4,2026.0,Ranked
1495.0,,Poznań University of Life Sciences,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5626.0,7.7,8.0,59:41:00,27.3065,26.5,12.8,41.0,30.3,30.2,2026.0,Ranked
1496.0,,Hosei University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,28578.0,37.4,5.0,39 : 61,27.2985,16.3,11.3,49.3,35.2,40.2,2026.0,Ranked
1497.0,,Tokai University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,28774.0,16.6,5.0,29 : 71,27.291,17.6,12.8,46.9,48.3,31.8,2026.0,Ranked
1498.0,,Botswana International University of Science and Technology (BIUST),Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,2491.0,12.2,10.0,37 : 63,27.2845,23.7,14.1,33.1,19.6,73.2,2026.0,Ranked
1499.0,,Yokohama National University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9459.0,13.2,8.0,28 : 72,27.269,28.3,21.9,22.1,82.3,35.3,2026.0,Ranked
1500.0,,Tzu Chi University,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,3102.0,9.2,7.0,61:39:00,27.2685,25.7,26.0,24.7,66.3,27.8,2026.0,Ranked
1501.0,,University of La Sabana,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,10316.0,13.2,2.0,57:43:00,27.2605,20.9,11.2,46.2,21.3,41.8,2026.0,Ranked
1502.0,,Incheon National University,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,17160.0,21.2,3.0,39 : 61,27.2595,19.4,18.4,38.7,48.2,35.5,2026.0,Ranked
1503.0,,Netaji Subhas University of Technology,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8856.0,15.5,2.0,0.970833333,27.235,17.7,8.1,57.4,20.8,21.5,2026.0,Ranked
1504.0,,Qom University of Medical Sciences,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,2793.0,10.3,5.0,56:44:00,27.225,35.8,11.5,34.7,24.6,25.8,2026.0,Ranked
1505.0,,Moulay Ismail University,Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,79507.0,54.9,1.0,55:45:00,27.2165,14.0,10.8,56.7,21.3,27.9,2026.0,Ranked
1506.0,,Technical University of Crete,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7080.0,33.2,5.0,29 : 71,27.2025,15.6,15.1,45.0,45.1,38.9,2026.0,Ranked
1507.0,,Chosun University,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,19223.0,25.1,2.0,47:53:00,27.198,25.2,23.1,25.8,75.0,31.0,2026.0,Ranked
1508.0,,Guru Ghasidas Vishwavidyalaya,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,9784.0,22.4,0.0,41:59:00,27.1905,20.1,11.5,50.8,22.9,23.6,2026.0,Ranked
1509.0,,Federal University of Technology Akure,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18945.0,20.5,0.0,26 : 74,27.187,24.4,12.2,40.0,23.9,46.6,2026.0,Ranked
1510.0,,Federal University of Goiás,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,23032.0,11.5,1.0,42:58:00,27.185,31.8,23.7,25.4,25.4,30.6,2026.0,Ranked
1511.0,,Universidad de Cartagena,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,24568.0,22.6,1.0,47:53:00,27.154,13.4,10.0,55.2,18.9,39.8,2026.0,Ranked
1512.0,,Saitama Medical University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,1904.0,1.3,0.0,49:51:00,27.1315,27.0,10.8,42.7,44.8,19.1,2026.0,Ranked
1513.0,,Sabzevar University of Medical Sciences,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,2226.0,7.0,1.0,56:44:00,27.129,24.4,9.7,48.4,17.7,25.2,2026.0,Ranked
1514.0,,Christ University,India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,35193.0,20.3,1.0,52:48:00,27.1285,15.6,14.5,52.0,22.1,24.5,2026.0,Ranked
1515.0,,University of Monastir,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20673.0,9.3,2.0,68:32:00,27.0655,24.2,10.9,39.8,32.7,46.9,2026.0,Ranked
1516.0,,University of Gdańsk,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,18116.0,10.0,3.0,67:33:00,27.054,27.3,15.1,35.3,31.6,36.9,2026.0,Ranked
1517.0,,Shahid Sadoughi University of Medical Sciences,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,5717.0,10.5,3.0,56:44:00,27.0475,41.5,11.1,30.1,20.4,23.2,2026.0,Ranked
1518.0,,Transilvania University of Brașov,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,20101.0,22.5,2.0,53:47:00,27.0355,14.8,13.4,47.7,35.9,40.5,2026.0,Ranked
1519.0,,West University of Timişoara,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14808.0,19.6,6.0,66:34:00,27.034,22.7,13.3,43.7,19.2,34.7,2026.0,Ranked
1520.0,,Tokyo Metropolitan University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8789.0,10.7,5.0,39 : 61,27.024,29.7,16.2,29.8,52.8,33.5,2026.0,Ranked
1521.0,,Wrocław University of Environmental and Life Sciences,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,6399.0,11.9,6.0,67:33:00,27.015,28.5,13.6,36.1,34.9,32.5,2026.0,Ranked
1522.0,,Razi University,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11378.0,17.6,4.0,59:41:00,26.9715,27.1,14.7,35.7,46.1,28.8,2026.0,Ranked
1523.0,,University of Macedonia,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,11703.0,56.3,5.0,50:50:00,26.916,17.7,18.0,43.8,31.8,27.5,2026.0,Ranked
1524.0,,IPB University,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,22993.0,10.3,5.0,58:42:00,26.9045,32.8,12.3,27.5,51.1,44.9,2026.0,Ranked
1525.0,,SGH Warsaw School of Economics,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,7993.0,14.8,14.0,48:52:00,26.901,25.3,21.6,31.8,16.4,39.7,2026.0,Ranked
1526.0,,Universiti Tun Hussein Onn Malaysia (UTHM),Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15743.0,16.5,7.0,45:55:00,26.874,23.2,15.3,36.3,30.2,46.6,2026.0,Ranked
1527.0,,University of Northampton,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14775.0,21.7,46.0,63:37:00,26.83,16.1,11.0,40.4,18.7,80.3,2026.0,Ranked
1528.0,,University Cadi Ayyad of Marrakech,Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,92358.0,37.2,1.0,55:45:00,26.787,23.3,10.9,43.0,24.5,38.3,2026.0,Ranked
1529.0,,Université Saint-Joseph de Beyrouth,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,8540.0,8.4,13.0,60:40:00,26.7855,32.2,10.9,24.9,28.2,73.7,2026.0,Ranked
1530.0,,"Vels Institute of Science, Technology and Advanced Studies (VISTAS)",India,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,15173.0,15.7,0.0,25 : 75,26.771,31.5,9.9,41.2,20.0,19.3,2026.0,Ranked
1531.0,,Federal University of Lavras,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,13186.0,17.1,2.0,49:51:00,26.7605,30.8,19.0,28.7,32.8,29.9,2026.0,Ranked
1532.0,,Tunghai University,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,14886.0,20.5,9.0,55:45:00,26.7355,15.7,15.4,40.8,44.2,48.4,2026.0,Ranked
1533.0,,Helwan University,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,153935.0,23.9,1.0,56:44:00,26.7265,22.7,9.0,43.1,23.0,47.6,2026.0,Ranked
